mid,code,libelle_officiel,chapitre,niveau,type_noeud,source,table_attache,texte,texte_divergent,patron,classe_proposee,destination_proposee,motif,peremption_suspecte,peremption_motif,version_regle
55,F84.3,Autre trouble désintégratif de l'enfance,V,4,sous_categorie,N,NOTE,"Utiliser au besoin, un code supplémentaire pour identifier une éventuelle affection neurologique associée.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
56,F94.1,Trouble réactionnel de l'attachement de l'enfance,V,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire, pour identifer un retard de développement ou de croissance associé.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
57,F98.1,Encoprésie non organique,V,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire, pour identifier la cause d'une constipation associée.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
58,G04.0,Encéphalite aigüe disséminée,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le vaccin",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
59,G06,Abcès et granulome intracrâniens et intrarachidiens,VI,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
63,G21.0,Syndrome malin des neuroleptiques,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
64,G21.1,Autres syndromes parkinsoniens secondaires dus à des médicaments,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
65,G21.2,Syndrome parkinsonien secondaire dû à d'autres agents externes,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour  identifier l'agent externe.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
66,G24.0,Dystonie médicamenteuse,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour  identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
67,G25.1,Tremblement dû à des médicaments,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour  identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
68,G25.3,Myoclonie,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour  identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
69,G25.4,Chorée médicamenteuse,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
70,G25.6,Tics médicamenteux et autres tics d'origine organique,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
71,G40.5,Syndromes épileptiques particuliers,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour  identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
72,G43,Migraine,VI,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour  identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
73,G44.4,"Céphalée médicamenteuse, non classée ailleurs",VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
74,G61.1,Neuropathie sérique,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
75,G62.0,Polynévrite médicamenteuse,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
76,G62.2,Polynévrite due à d'autres agents toxiques,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
77,G62.8,Autres polynévrites précisées,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
78,G70.0,Myasthénie,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
79,G70.1,Affections neuromusculaires toxiques,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
80,G71.1,Affections myotoniques,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
81,G72.0,Myopathie médicamenteuse,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
82,G72.2,Myopathie due à d'autres agents toxiques,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
86,G92,Encéphalopathie toxique,VI,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
87,G93.7,Syndrome de Reye,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
88,G93.8,Autres affections précisées du cerveau,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
89,G95.8,Autres affections précisées de la moelle épinière,VI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent externe.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
90,H18.0,Pigmentation et dépôts cornéens,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
91,H26.1,Cataracte traumatique,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
92,H26.3,Cataracte médicamenteuse,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
93,H35.3,Dégénérescence de la macula et du pôle postérieur,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
94,H40.3,Glaucome secondaire à un traumatisme oculaire,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire, pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
95,H40.4,Glaucome secondaire à une inflammation de l'œil,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire, pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
96,H40.5,Glaucome secondaire à d'autres affections oculaires,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire, pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
97,H40.6,Glaucome médicamenteux,VII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
99,H91.0,Perte de l'audition par ototoxicité,VIII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
104,I30.1,Péricardite infectieuse,IX,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
105,I33.0,Endocardite infectieuse aigüe et subaigüe,IX,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
106,I40.0,Myocardite infectieuse,IX,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
107,I42.7,Myocardiopathie due à des médicaments et d'autres causes externes,IX,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
110,I80,Phlébite et thrombophlébite,IX,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
111,I95.2,Hypotension médicamenteuse,IX,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
113,J01,Sinusite aigüe,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95­B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
114,J02.8,Pharyngite aigüe due à d'autres microorganismes précisés,X,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
115,J03.8,Amygdalite aigüe due à d'autres microorganismes précisés,X,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
116,J04,Laryngite et trachéite aigües,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
117,J05,Laryngite obstructive aigüe [croup] et épiglottite aigüe,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
231,J32,Sinusite chronique,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
118,J36,Angine phlegmoneuse,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
119,J37,Laryngite et laryngotrachéite chroniques,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
121,J68,"Affections respiratoires dues à l'inhalation d'agents chimiques, d'émanations, de fumées et de gaz",X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
122,J69,Pneumopathie due à des substances solides et liquides,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
123,J70,Affections respiratoires dues à d'autres agents externes,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
232,J86,Pyothorax,X,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
124,K03.8,Autres maladies précisées des tissus dentaires durs,XI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement l'irradiation.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
125,K06.2,"Lésions gingivales et de la crête alvéolaire édentée, associées à un traumatisme",XI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
126,K10.2,Affections inflammatoires des mâchoires,XI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement l'irradiation.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
127,K20,Œsophagite,XI,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
128,K22.1,Ulcère de l'œsophage,XI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
129,K25,Ulcère de l'estomac,XI,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
130,K26,Ulcère du duodénum,XI,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
132,K52.1,Gastroentérite et colite toxiques,XI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
133,K59.3,"Mégacôlon, non classé ailleurs",XI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
134,K65.0,Péritonite aigüe,XI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
135,K71,Maladie toxique du foie,XI,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
137,L10.5,Pemphigus médicamenteux,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
139,L23.3,Dermite allergique de contact due à des médicaments en contact avec la peau,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
140,L24.4,Dermite irritante de contact due à des médicaments en contact avec la peau,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
141,L25.1,"Dermite de contact, sans précision, due à des médicaments en contact avec la peau",XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
142,L27.0,Éruption généralisée due à des médicaments,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
143,L27.1,Éruption localisée due à des médicaments,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
144,L43.2,Réaction lichénoïde médicamenteuse,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
145,L53.0,Érythème toxique,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent externe.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
146,L56.0,Réaction phototoxique à un médicament,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
147,L56.1,Réaction photoallergique à un médicament,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
148,L64.0,Alopécie androgénique médicamenteuse,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
149,L65,Autres formes non cicatricielles de raréfaction du système pileux,XII,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
150,L68.0,Hirsutisme,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
151,L68.1,Hypertrichose lanugineuse acquise,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
152,L71.0,Dermite périorale,XII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
153,L93,Lupus érythémateux,XII,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
154,M00.8,Arthrite et polyarthrite dues à d'autres bactéries précisées,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95, B96) pour identifier l'agent bactérien.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
155,M10.2,Goutte médicamenteuse,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
157,M32.0,Lupus érythémateux disséminé médicamenteux,XIII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
158,M34.2,Sclérodermie systémique due à des médicaments et des produits chimiques,XIII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
159,M46.3,Infection (pyogène) d'un disque intervertébral,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
160,M60.0,Myosite infectieuse,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
161,M65.0,Abcès de la gaine du tendon,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (B95, B96) pour identifier l'agent bactérien.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
163,M80.4,Ostéoporose médicamenteuse avec fracture pathologique,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
