provenance,code,libelle_officiel,chapitre,type_noeud,source_ofs,kind_ans,attache,patron,caractere,classe_proposee,destination_proposee,motif,texte_retenu,divergence_textuelle,texte_ofs_si_divergent,abandonnee_par_ans_2025,controle_plein_texte,peremption_suspecte,peremption_motif,version_regle
ANS_2025,F61,Troubles mixtes de la personnalité et autres troubles de la personnalité,V,categorie,"",definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Exemples: troubles mixtes de la personnalité avec présence de caractéristiques appartenant à plusieurs des troubles décrits en F60.-, mais sans prédominance d'un groupe déterminé de symptômes permettant de faire un diagnostic plus spécifique",false,"",false,"",false,"",v3
les_deux,F61,Troubles mixtes de la personnalité et autres troubles de la personnalité,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Cette catégorie concerne des troubles de la personnalité, souvent gênants, mais ne présentant pas les caractéristiques symptomatiques spécifiques de l'un quelconque des troubles décrits en F60.-. De ce fait, le diagnostic de ces troubles soulève souvent des difficultés.",true,"Cette catégorie concerne des troubles de la personnalité, souvent gênants, mais ne présentant pas les caractéristiques symptomatiques spécifiques de l'un quelconque des troubles décrits en F60.-. De ce fait, le diagnostic de ces troubles soulève souvent des difficultés.<P>Exemples :<P>modifications gênantes de la personnalité, non classables en F60.- ou F62.-, et considérées comme accessoires comparativement à un diagnostic principal de trouble affectif ou anxieux concomitant;<P>troubles mixtes de la personnalité avec présence de caractéristiques appartenant à plusieurs des troubles décrits en F60.-, mais sans prédominance d'un groupe déterminé de symptômes permettant de faire un diagnostic plus spécifique",false,"",false,"",v3
les_deux,F62,Modification durable de la personnalité non attribuable à une lésion et une maladie cérébrales,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Cette catégorie concerne des anomalies de la personnalité et du comportement chez l'adulte, survenant en l'absence de troubles préalables de la personnalité et faisant suite à un facteur de stress soit catastrophique, soit excessif et prolongé, ou à une maladie psychiatrique sévère. Ce diagnostic ne doit être porté que dans les cas où on a la preuve d'un changement manifeste et durable des modes de perception, de relation ou de pensée concernant l'environnement ou soi-même. La modification de la personnalité doit être significative et être associée à un comportement rigide et mal adapté, absent avant la survenue de l'événement pathogène. La modification ne doit pas être la manifestation directe d'un autre trouble mental ni un symptôme résiduel d'un trouble mental antérieur.",false,"",false,"",false,"",v3
les_deux,F62.0,Modification durable de la personnalité après une expérience de catastrophe,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Modification durable de la personnalité, persistant au moins deux ans, à la suite de l'exposition à un facteur de stress catastrophique. Le facteur de stress doit être d'une intensité telle qu'il n'est pas nécessaire de se référer à une vulnérabilité personnelle pour expliquer son effet profond sur la personnalité. Le trouble se caractérise par une attitude hostile ou méfiante envers le monde, un retrait social, des sentiments de vide ou de désespoir, par l'impression permanente d'être « sous tension » comme si on était constamment menacé et par un détachement. Un état de stress posttraumatique (F43.1) peut précéder ce type de modification de la personnalité.",true,"Modification durable de la personnalité, persistant au moins deux ans, à la suite de l'exposition à un facteur de stress catastrophique. Le facteur de stress doit être d'une intensité telle qu'il n'est pas nécessaire de se référer à une vulnérabilité personnelle pour expliquer son effet profond sur la personnalité. Le trouble se caractérise par une attitude hostile ou méfiante envers le monde, un retrait social, des sentiments de vide ou de désespoir, par l'impression permanente d'être ""sous tension"" comme si on était constamment menacé et par un détachement. Un état de stress post-traumatique (F43.1) peut précéder ce type de modification de la personnalité.",false,"",false,"",v3
les_deux,F62.1,Modification durable de la personnalité après une maladie psychiatrique,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Modification de la personnalité, persistant au moins deux ans, imputable à l'expérience traumatique d'une maladie psychiatrique sévère. Le changement ne peut pas s'expliquer par un trouble antérieur de la personnalité et doit être différencié d'une schizophrénie résiduelle et d'autres états morbides consécutifs à la guérison incomplète d'un trouble mental antérieur. Ce trouble se caractérise par une dépendance et une attitude de demande excessives vis-à-vis des autres, par la conviction d'avoir été transformé ou marqué par la maladie au point de ne pas parvenir à établir ou maintenir des relations interpersonnelles étroites et confiantes et de s'isoler socialement, par une passivité, une perte des intérêts et un engagement moindre dans les activités de loisir, par des plaintes persistantes de se sentir souffrant, parfois associées à des plaintes hypocondriaques et à un comportement de malade, par une humeur dysphorique ou labile non due à un trouble mental actuel ni aux symptômes affectifs résiduels d'un trouble mental antérieur et par des problèmes à long terme du fonctionnement social et professionnel.",false,"",false,"",false,"",v3
les_deux,F63,Troubles des habitudes et des impulsions,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Cette catégorie comprend certains troubles du comportement qui ne peuvent pas être classés sous d'autres rubriques. Ils sont caractérisés par des actes répétés, sans motivation rationnelle claire, incontrôlables, et qui vont généralement à l'encontre des intérêts du sujet lui-même et de ceux d'autres personnes. Le sujet indique que son comportement est sous l'emprise d'impulsions à agir. La cause de ces troubles n'est pas connue. Ils ont été regroupés en raison de certaines similitudes dans leur tableau clinique, non parce qu'ils ont en commun d'autres caractéristiques importantes.",false,"",false,"",false,"",v3
les_deux,F63.0,Jeu pathologique,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble consistant en des épisodes répétés et fréquents de jeu qui dominent la vie du sujet au détriment des valeurs et des obligations sociales, professionnelles, matérielles et familiales.",false,"",false,"",false,"",v3
les_deux,F63.1,Tendance pathologique à allumer des incendies [pyromanie],V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble caractérisé par des actes ou tentatives multiples visant à mettre le feu aux objets et aux biens sans motif apparent, associé à des préoccupations idéiques persistantes concernant le feu ou l'incendie. Ce comportement s'accompagne souvent d'un état de tension croissante avant l'acte et d'une excitation intense immédiatement après.",false,"",false,"",false,"",v3
les_deux,F63.2,Tendance pathologique à commettre des vols [kleptomanie],V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble caractérisé par des impossibilités répétées à résister aux impulsions de vol d'objets. Les objets ne sont pas volés pour leur utilité immédiate ou leur valeur monétaire; le sujet peut, au contraire, soit les jeter, soit les donner, soit encore les entasser. Ce comportement s'accompagne habituellement d'un état de tension croissante avant l'acte et d'un sentiment de satisfaction pendant et immédiatement après sa réalisation.",true,"Trouble caractérisé par des impossibilités répétées à résister aux impulsions de vol d'objets. Les objets ne sont pas volés pour leur utilité immédiate ou leur valeur monétaire; le sujet peut, au contraire, soit les jeter, soit les donner, soit encore les entasser. Ce comportement s'accompagne habituellement d'un état de tension croissante avant l'acte et d'un sentiment de satisfaction pendant et immédiatement après la réalisation de celui-ci.",false,"",false,"",v3
les_deux,F63.3,Trichotillomanie,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble caractérisé par une perte visible des cheveux, causée par une impossibilité répétée de résister aux impulsions à se les arracher. L'arrachage des cheveux est habituellement précédé par une sensation croissante de tension et suivi d'un sentiment de soulagement ou de satisfaction. On ne porte pas ce diagnostic quand le sujet présente une affection inflammatoire préexistante du cuir chevelu, ou quand il s'arrache les cheveux à la suite d'idées délirantes ou d'hallucinations.",true,"Trouble caractérisé par une perte visible des cheveux, causée par une impossibilité répétée de résister aux impulsions à s'arracher les cheveux. L'arrachage des cheveux est habituellement précédé par une sensation croissante de tension et suivi d'un sentiment de soulagement ou de satisfaction. On ne porte pas ce diagnostic quand le sujet présente une affection inflammatoire pré-existante du cuir chevelu, ou quand il s'arrache les cheveux à la suite d'idées délirantes ou d'hallucinations.",false,"",false,"",v3
les_deux,F63.8,Autres troubles des habitudes et des impulsions,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Autres variétés de comportements inadaptés persistants et répétés, non secondaires à un syndrome psychiatrique reconnu. Le sujet ne parvient pas, de façon répétitive, à résister à des impulsions le poussant à adopter ce comportement, avec une période prodromique de tension suivie d'un sentiment de soulagement lors de la réalisation de l'acte.",false,"",false,"",false,"",v3
les_deux,F64.0,Transsexualisme,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,Il s'agit d'un désir de vivre et d'être accepté en tant que personne appartenant au sexe opposé. Ce désir s'accompagne habituellement d'un sentiment de malaise ou d'inadaptation par rapport à son sexe anatomique et du souhait de subir une intervention chirurgicale ou un traitement hormonal afin de rendre son corps aussi conforme que possible au sexe désiré.,false,"",false,"",false,"",v3
les_deux,F64.1,Travestisme bivalent,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Ce terme désigne le fait de porter des vêtements du sexe opposé pendant une partie de son existence, de façon à se satisfaire de l'expérience d'appartenir au sexe opposé, mais sans désir de changement de sexe plus permanent moyennant une transformation chirurgicale; le changement de vêtements ne s'accompagne d'aucune excitation sexuelle.",true,"Ce terme désigne le fait de porter des vêtements du sexe opposé pendant une partie de son existence, de façon à se satisfaire de l'expérience temporaire d'appartenir au sexe opposé, mais sans désir de changement de sexe plus permanent ou moyennant une transformation chirurgicale; le changement de vêtements ne s'accompagne d'aucune excitation sexuelle.",false,"",false,"",v3
les_deux,F64.2,Trouble de l'identité sexuelle de l'enfance,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble se manifestant habituellement pour la première fois dans la première enfance (et toujours bien avant la puberté), caractérisé par une souffrance intense et persistante relative au sexe assigné, accompagné d'un désir d'appartenir à l'autre sexe (ou d'une affirmation d'en faire partie). Les vêtements et les activités propres au sexe opposé et un rejet de son propre sexe sont des préoccupations persistantes. Il faut qu'il existe une perturbation profonde de l'identité sexuelle normale pour porter ce diagnostic; il ne suffit pas qu'une fille soit simplement un « garçon manqué » ou qu'un garçon soit une « fille manquée ». Les troubles de l'identité sexuelle chez les individus pubères ou prépubères ne doivent pas être classés ici, mais en F66.-.",true,"Trouble se manifestant habituellement pour la première fois dans la première enfance (et toujours bien avant la puberté), caractérisé par une souffrance intense et persistante relative au sexe assigné, accompagné d'un désir d'appartenir à l'autre sexe (ou d'une affirmation d'en faire partie). Les vêtements et les activités propres au sexe opposé et un rejet de son propre sexe sont des préoccupations persistantes. Il faut qu'il existe une perturbation profonde de l'identité sexuelle normale pour porter ce diagnostic; il ne suffit pas qu'une fille soit simplement un ""garçon manqué"" ou qu'un garçon soit une ""fille manquée"". Les troubles de l'identité sexuelle chez les individus pubères ou pré-pubères ne doivent pas être classés ici, mais en F66.-.",false,"",false,"",v3
les_deux,F65.0,Fétichisme,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Utilisation d'objets inanimés comme stimulus de l'excitation et de la satisfaction sexuelle. De nombreux fétiches sont des prolongements du corps, comme des vêtements ou des chaussures. D'autres exemples courants concernent une texture particulière comme le caoutchouc, le plastique ou le cuir. Les objets fétiches varient dans leur importance d'un individu à l'autre. Dans certains cas, ils servent simplement à renforcer l'excitation sexuelle, atteinte par ailleurs dans des conditions normales (par exemple, le fait d'avoir un partenaire qui porte un vêtement particulier).",false,"",false,"",false,"",v3
les_deux,F65.1,Travestisme fétichiste,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Port de vêtements du sexe opposé, principalement dans le but d'obtenir une excitation sexuelle et de créer l'apparence d'une personne du sexe opposé. Le travestisme fétichiste se distingue du travestisme transsexuel par sa nette association avec une excitation sexuelle et par le besoin de se débarrasser des vêtements une fois l'orgasme atteint et l'excitation sexuelle retombée. Il peut survenir en tant que phase précoce du développement d'un transsexualisme.",false,"",false,"",false,"",v3
les_deux,F65.2,Exhibitionnisme,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Tendance récurrente ou persistante à exposer les organes génitaux à des étrangers (en général du sexe opposé) ou à des gens dans des endroits publics, sans désirer ou solliciter un contact plus étroit. Il y a habituellement, mais non constamment, excitation sexuelle au moment de l'exhibition et l'acte est, en général, suivi de masturbation.",false,"",false,"",false,"",v3
les_deux,F65.3,Voyeurisme,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,Tendance récurrente ou persistante à observer des personnes qui se livrent à des activités sexuelles ou intimes comme le déshabillage. Cela survient sans que la personne observée sache qu'elle l'est et conduit généralement à une excitation sexuelle et à une masturbation.,false,"",false,"",false,"",v3
les_deux,F65.4,Pédophilie,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Préférence sexuelle pour les enfants, qu'il s'agisse de garçons, de filles ou de sujets de l'un ou l'autre sexe, généralement d'âge prépubère ou au début de la puberté.",false,"",false,"",false,"",v3
les_deux,F65.5,Sadomasochisme,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Préférence pour une activité sexuelle qui implique douleur, humiliation ou asservissement. Si le sujet préfère être l'objet d'une telle stimulation, on parle de masochisme; s'il préfère en être l'exécutant, il s'agit de sadisme. Souvent, un individu obtient l'excitation sexuelle par des comportements à la fois sadiques et masochistes.",false,"",false,"",false,"",v3
les_deux,F65.6,Troubles multiples de la préférence sexuelle,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Parfois, une personne présente plusieurs anomalies de la préférence sexuelle sans qu'aucune d'entre elles soit au premier plan. L'association la plus fréquente regroupe le fétichisme, le travestisme et le sadomasochisme.",true,"Parfois, une personne présente plusieurs anomalies de la préférence sexuelle sans qu'aucune d'entre elles soit au premier plan. L'association la plus fréquente regroupe le fétichisme, le travestisme et le sado-masochisme.",false,"",false,"",v3
les_deux,F65.8,Autres troubles de la préférence sexuelle,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Diverses autres modalités de la préférence et du comportement sexuel tels que le fait de dire des obscénités au téléphone, de se frotter à autrui dans des endroits publics combles à la recherche d'une stimulation sexuelle, l'activité sexuelle avec un animal, l'emploi de la strangulation ou de l'anoxie pour augmenter l'excitation sexuelle.",false,"",false,"",false,"",v3
les_deux,F66.0,Trouble de la maturation sexuelle,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Le sujet est incertain quant à son identité sexuelle ou son orientation sexuelle et sa souffrance est responsable d'anxiété ou de dépression. La plupart du temps, cela survient chez des adolescents qui ne sont pas certains de leur orientation homosexuelle, hétérosexuelle ou bisexuelle, ou chez des sujets qui éprouvent un changement dans leur orientation sexuelle après une période d'orientation sexuelle apparemment stable (souvent dans une relation de longue durée).",true,"Le sujet est incertain quant à son identité sexuelle ou son orientation sexuelle et sa souffrance est responsable d'anxiété ou de dépression. La plupart du temps, cela survient chez des adolescents qui ne sont pas certains de leur orientation, homosexuelle, hétérosexuelle ou bisexuelle, ou chez des sujets qui, après une période d'orientation sexuelle apparemment stable (souvent dans une relation de longue durée) éprouvent un changement dans leur orientation sexuelle.",false,"",false,"",v3
les_deux,F66.1,Orientation sexuelle égodystonique,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Il n'existe pas de doute quant à l'identité ou la préférence sexuelle (hétérosexualité, homosexualité, bisexualité ou préférence pour les enfants), mais le sujet désire modifier cette identité ou cette préférence en raison de troubles psychologiques et du comportement associés; il peut chercher à se faire traiter pour changer.",true,"Il n'existe pas de doute quant à l'identité ou la préférence sexuelle (hétérosexualité, homosexualité, bisexualité ou préférence pour les enfants), mais le sujet désire modifier cette identité ou cette préférence, en raison de troubles psychologiques et du comportement associés, et il peut chercher à se faire traiter pour changer.",false,"",false,"",v3
les_deux,F66.2,Problème sexuel relationnel,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"L'identité ou l'orientation sexuelle (hétérosexuelle, homosexuelle ou bisexuelle) entraine des difficultés dans l'établissement et le maintien de relations sexuelles avec un partenaire.",false,"",false,"",false,"",v3
les_deux,F68.0,Majoration de symptômes physiques pour des raisons psychologiques,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Symptômes physiques compatibles avec – et initialement dus à – un trouble, une maladie ou une incapacité physique, mais amplifiés ou entretenus par l'état psychique du patient. Le sujet réagit habituellement par un sentiment de détresse à la douleur ou à l'incapacité et redoute, parfois à juste titre, une persistance ou une aggravation de son incapacité ou de sa douleur.",false,"",false,"",false,"",v3
les_deux,F68.1,"Production intentionnelle ou simulation de symptômes ou d'une incapacité, soit physique soit psychologique [trouble factice]",V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Simulation répétée de symptômes, sans objectifs évidents, avec parfois automutilation dans le but de provoquer des signes ou des symptômes. Les motifs ne sont pas clairs, et probablement internes, visant à obtenir un rôle de malade et s'accompagnent souvent d'une perturbation nette de la personnalité et des relations.",true,"Simulation répétée de symptômes, sans objectifs évidents, avec parfois auto-mutilation dans le but de provoquer des signes ou des symptômes. Les motifs ne sont pas clairs, et probablement internes, visant à obtenir un rôle de malade et s'accompagnent souvent d'une perturbation nette de la personnalité et des relations.",false,"",false,"",v3
les_deux,F70,Retard mental léger,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Q.I. de 50 à 69 (chez les adultes, âge mental de 9 à moins de 12 ans). Aboutira vraisemblablement à des difficultés scolaires. Beaucoup d'adultes seront capables de travailler et de maintenir de bonnes relations sociales, et de s'intégrer à la société.",false,"",false,"",false,"",v3
ANS_2025,F70-F79,Retard mental,V,bloc,"",definition,Class,"","",description_clinique,fiche de bloc (bibliothèque catégories) + héritage borné vers les feuilles,définition ClaML du chapitre F — description clinique officielle ; note de bloc/chapitre — destination bornée (v3),"Les capacités intellectuelles et l'adaptation sociale peuvent changer et être améliorées par une formation et une rééducation appropriées, même si elles sont très médiocres. Le diagnostic doit être basé sur les niveaux fonctionnels constatés.",false,"",false,"",false,"",v3
les_deux,F70-F79,Retard mental,V,bloc,G,definition,Class,"","",description_clinique,fiche de bloc (bibliothèque catégories) + héritage borné vers les feuilles,définition ClaML du chapitre F — description clinique officielle ; note de bloc/chapitre — destination bornée (v3),"Arrêt ou développement incomplet du fonctionnement mental, caractérisé essentiellement par une altération, durant la période du développement, des facultés qui déterminent le niveau global d'intelligence, c'est-à-dire des fonctions cognitives, du langage, de la motricité et des capacités sociales. Le retard mental peut accompagner un autre trouble mental ou physique ou survenir isolément.",true,"Arrêt ou développement incomplet du fonctionnement mental, caractérisé essentiellement par une altération, durant la période du développement, des facultés qui déterminent le niveau global d'intelligence, c'est-à-dire des fonctions cognitives, du langage, de la motricité et des capacités sociales. Le retard mental peut accompagner un autre trouble mental ou physique ou survenir isolément. <P>Les degrés de retard mental sont habituellement déterminés par des tests d'intelligence normalisés.  Ces derniers peuvent s'accompagner d'échelles évaluant l'adaptation sociale à un milieu donné.  Ces mesures fournissent une estimation approximative du degré de retard mental.  Le diagnostic dépendra également de l'évaluation globale des fonctions intellectuelles par un médecin compétent. <P>Les capacités intellectuelles et l'adaptation sociale peuvent changer et, même si elles sont très médiocres, être améliorées par une formation et une rééducation appropriées.  Le diagnostic doit être basé sur les niveaux fonctionnels constatés.",false,"",false,"",v3
les_deux,F70-F79,Retard mental,V,bloc,N,definition,Class,"","",description_clinique,fiche de bloc (bibliothèque catégories) + héritage borné vers les feuilles,définition ClaML du chapitre F — description clinique officielle ; classes divergentes OFS(instruction_codage) / ANS(description_clinique) — rapprochées par code (v3) ; note de bloc/chapitre — destination bornée (v3),Les degrés de retard mental sont habituellement déterminés par des tests d'intelligence normalisés. Ces derniers peuvent s'accompagner d'échelles évaluant l'adaptation sociale à un milieu donné. Ces mesures fournissent une estimation approximative du degré de retard mental. Le diagnostic dépendra également de l'évaluation globale des fonctions intellectuelles par un médecin compétent.,true,"Utiliser, au besoin, un code supplémentaire pour noter les affections associées, par exemple un autisme, un autre trouble du développement, une épilepsie, un trouble des conduites ou un désavantage physique grave.",false,"",false,"",v3
les_deux,F71,Retard mental moyen,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Q.I. de 35 à 49 (chez les adultes, âge mental de 6 à moins de 9 ans). Aboutira vraisemblablement à d'importants retards de développement dans l'enfance mais beaucoup peuvent acquérir des aptitudes scolaires et un certain degré d'indépendance et les capacités suffisantes pour communiquer. Les adultes auront besoin d'un soutien de niveaux variés pour travailler et vivre dans la communauté.",false,"",false,"",false,"",v3
les_deux,F72,Retard mental grave,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Q.I. de 20 à 34 (chez les adultes, âge mental de 3 à moins de 6 ans). Aboutira vraisemblablement à un besoin prolongé de soutien.",false,"",false,"",false,"",v3
les_deux,F73,Retard mental profond,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Q.I. au-dessous de 20 (chez les adultes, âge mental en dessous de 3 ans). Aboutit à une limitation très marquée des capacités de prendre soin de soi-même, de contrôler ses besoins naturels, de communiquer et de se déplacer.",false,"",false,"",false,"",v3
OFS_2006,F78,Autres formes de retard mental,V,categorie,G,"",GLOSSAIRE,"","",description_clinique,section Description clinique (OMS),glossaire du chapitre F — description clinique officielle du trouble,"",false,"",true,absent,false,"",v3
OFS_2006,F79,"Retard mental, sans précision",V,categorie,G,"",GLOSSAIRE,"","",description_clinique,section Description clinique (OMS),glossaire du chapitre F — description clinique officielle du trouble,"",false,"",true,absent,false,"",v3
les_deux,F80,Troubles spécifiques du développement de la parole et du langage,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Troubles dans lesquels les modalités normales d'acquisition du langage sont altérées dès les premiers stades du développement. Ces troubles ne sont pas directement attribuables à des anomalies neurologiques, des anomalies anatomiques de l'appareil phonatoire, des altérations sensorielles, un retard mental ou des facteurs de l'environnement. Les troubles spécifiques du développement de la parole et du langage s'accompagnent souvent de problèmes associés, tels des difficultés de la lecture et de l'orthographe, une perturbation des relations interpersonnelles, des troubles émotionnels et des troubles du comportement.",false,"",false,"",false,"",v3
les_deux,F80-F89,Troubles du développement psychologique,V,bloc,G,definition,Class,"","",description_clinique,fiche de bloc (bibliothèque catégories) + héritage borné vers les feuilles,définition ClaML du chapitre F — description clinique officielle ; note de bloc/chapitre — destination bornée (v3),"Les troubles classés dans ce groupe ont en commun: (a) un début obligatoirement dans la première ou la seconde enfance; (b) une altération ou un retard du développement de fonctions étroitement liées à la maturation biologique du système nerveux central; (c) une évolution continue sans rémissions ni rechutes. Dans la plupart des cas, les fonctions atteintes concernent le langage, le repérage visuospatial et la coordination motrice. Habituellement, le retard ou le déficit était présent dès qu'il pouvait être mis en évidence avec certitude. Il diminue progressivement avec l'âge mais des déficits légers peuvent toutefois persister à l'âge adulte.",true,"Les troubles classés dans ce groupe ont en commun : a) un début obligatoirement dans la première ou la seconde enfance; b) une altération ou un retard du développement de fonctions étroitement liées à la maturation biologique du système nerveux central; et c) une évolution continue sans rémissions ni rechutes. Dans la plupart des cas, les fonctions atteintes concernent le langage, le repérage visuo-spatial et la coordination motrice. Habituellement, le retard ou le déficit était présent dès qu'il pouvait être mis en évidence avec certitude et il diminue progressivement avec l'âge (des déficits légers peuvent toutefois persister à l'âge adulte).",false,"",false,"",v3
les_deux,F80.0,Trouble spécifique de l'acquisition de l'articulation,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble spécifique du développement dans lequel l'utilisation par l'enfant des phonèmes est inférieure au niveau correspondant à son âge mental, mais avec un niveau linguistique normal.",false,"",false,"",false,"",v3
les_deux,F80.1,"Trouble de l'acquisition du langage, de type expressif",V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble spécifique du développement dans lequel les capacités de l'enfant à utiliser le langage oral sont nettement inférieures au niveau correspondant à son âge mental, mais dans lequel la compréhension du langage se situe dans les limites de la normale. Le trouble peut s'accompagner ou non d'une perturbation de l'articulation.",false,"",false,"",false,"",v3
les_deux,F80.2,"Trouble de l'acquisition du langage, de type réceptif",V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble spécifique du développement dans lequel les capacités de l'enfant à comprendre le langage sont inférieures au niveau correspondant à son âge mental. En fait, dans la plupart des cas, le versant expressif est lui aussi nettement altéré et il existe habituellement des perturbations de l'articulation.",false,"",false,"",false,"",v3
les_deux,F80.3,Aphasie acquise avec épilepsie [Landau–Kleffner],V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble dans lequel l'enfant, dont le langage s'est auparavant développé normalement, perd ses acquisitions de langage à la fois sur le versant expressif et réceptif, tout en gardant une intelligence normale. La survenue du trouble s'accompagne d'anomalies paroxystiques à l'EEG et, dans la plupart des cas, de crises d'épilepsie. Le trouble apparait habituellement entre trois et sept ans, avec perte du langage en quelques jours ou quelques semaines. La succession dans le temps entre le début des crises épileptiques et la perte du langage est assez variable, l'une des deux manifestations précédant l'autre de quelques mois à deux ans. Ce trouble pourrait être dû à un processus encéphalitique inflammatoire. Dans environ deux tiers des cas, les sujets gardent un déficit plus ou moins important du langage de type réceptif.",true,"Trouble dans lequel l'enfant, dont le langage s'est auparavant développé normalement, perd ses acquisitions de langage, à la fois sur le versant expressif et réceptif, tout en gardant une intelligence normale. La survenue du trouble s'accompagne d'anomalies paroxystiques à l'EEG et, dans la plupart des cas, de crises d'épilepsie. Le trouble apparaît habituellement entre trois et sept ans, avec perte du langage en quelques jours ou quelques semaines. La succession dans le temps, entre le début des crises épileptiques et la perte du langage, est assez variable, l'une des deux manifestations précédant l'autre (ou inversement) de quelques mois à deux ans. Ce trouble pourrait être dû à un processus encéphalitique inflammatoire. Dans environ deux tiers des cas, les sujets gardent un déficit plus ou moins important du langage (de type réceptif).",false,"",false,"",v3
les_deux,F81,Troubles spécifiques du développement des acquisitions scolaires,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,Troubles dans lesquels les modalités habituelles d'apprentissage sont altérées dès les premières étapes du développement. L'altération n'est pas seulement la conséquence d'un manque d'occasions d'apprentissage ou d'un retard mental et elle n'est pas due à un traumatisme cérébral ou à une atteinte cérébrale acquise.,false,"",false,"",false,"",v3
