code_atih,type_mco,libelle_long,classe,sous_classe,code_maitre,ancetre_maitre
X830,2,"Lésion auto-infligée par d'autres moyens précisés, domicile",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8300,2,"Lésion auto-infligée par d'autres moyens précisés, domicile, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8301,2,"Lésion auto-infligée par d'autres moyens précisés, domicile, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8302,2,"Lésion auto-infligée par d'autres moyens précisés, domicile, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8303,2,"Lésion auto-infligée par d'autres moyens précisés, domicile, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8304,2,"Lésion auto-infligée par d'autres moyens précisés, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8308,2,"Lésion auto-infligée par d'autres moyens précisés, domicile, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8309,2,"Lésion auto-infligée par d'autres moyens précisés, domicile, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X831,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8310,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8311,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8312,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8313,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8314,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8318,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8319,2,"Lésion auto-infligée par d'autres moyens précisés, établissement collectif, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X832,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8320,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8321,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8322,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8323,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8324,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8328,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8329,2,"Lésion auto-infligée par d'autres moyens précisés, école et lieu public, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X833,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8330,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8331,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8332,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8333,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8334,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8338,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8339,2,"Lésion auto-infligée par d'autres moyens précisés, lieu de sport, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X834,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8340,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8341,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8342,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8343,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8344,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8348,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8349,2,"Lésion auto-infligée par d'autres moyens précisés, rue ou route, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X835,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8350,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8351,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8352,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8353,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8354,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8358,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8359,2,"Lésion auto-infligée par d'autres moyens précisés, zone de commerce, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X836,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8360,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8361,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8362,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8363,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8364,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8368,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8369,2,"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X837,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8370,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8371,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8372,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8373,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8374,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8378,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8379,2,"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X838,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8380,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8381,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8382,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8383,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8384,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8388,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8389,2,"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X839,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8390,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8391,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8392,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8393,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8394,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8398,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X83
X8399,2,"Lésion auto-infligée par d'autres moyens précisés, lieu sans précision, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X83
X840,2,"Lésion auto-infligée par un moyen non précisé, domicile",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8400,2,"Lésion auto-infligée par un moyen non précisé, domicile, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8401,2,"Lésion auto-infligée par un moyen non précisé, domicile, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8402,2,"Lésion auto-infligée par un moyen non précisé, domicile, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8403,2,"Lésion auto-infligée par un moyen non précisé, domicile, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8404,2,"Lésion auto-infligée par un moyen non précisé, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8408,2,"Lésion auto-infligée par un moyen non précisé, domicile, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8409,2,"Lésion auto-infligée par un moyen non précisé, domicile, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X841,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8410,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8411,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8412,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8413,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8414,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8418,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8419,2,"Lésion auto-infligée par un moyen non précisé, établissement collectif, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X842,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8420,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8421,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8422,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8423,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8424,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8428,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8429,2,"Lésion auto-infligée par un moyen non précisé, école et lieu public, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X843,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8430,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8431,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8432,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8433,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8434,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8438,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8439,2,"Lésion auto-infligée par un moyen non précisé, lieu de sport, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X844,2,"Lésion auto-infligée par un moyen non précisé, rue ou route",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8440,2,"Lésion auto-infligée par un moyen non précisé, rue ou route, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8441,2,"Lésion auto-infligée par un moyen non précisé, rue ou route, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8442,2,"Lésion auto-infligée par un moyen non précisé, rue ou route, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8443,2,"Lésion auto-infligée par un moyen non précisé, rue ou route, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8444,2,"Lésion auto-infligée par un moyen non précisé, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8448,2,"Lésion auto-infligée par un moyen non précisé, rue ou route, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8449,2,"Lésion auto-infligée par un moyen non précisé, rue ou route, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X845,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8450,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8451,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8452,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8453,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8454,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8458,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8459,2,"Lésion auto-infligée par un moyen non précisé, zone de commerce, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X846,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8460,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8461,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8462,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8463,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8464,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8468,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8469,2,"Lésion auto-infligée par un moyen non précisé, local industriel et chantier, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X847,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8470,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8471,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8472,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8473,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8474,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8478,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8479,2,"Lésion auto-infligée par un moyen non précisé, exploitation agricole, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X848,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8480,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8481,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8482,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8483,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8484,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8488,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8489,2,"Lésion auto-infligée par un moyen non précisé, autres lieux précisés, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X849,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8490,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8491,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8492,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8493,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8494,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8498,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X84
X8499,2,"Lésion auto-infligée par un moyen non précisé, lieu sans précision, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X84
X850,2,"Agression par médicaments et substances biologiques, domicile",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8500,2,"Agression par médicaments et substances biologiques, domicile, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8501,2,"Agression par médicaments et substances biologiques, domicile, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8502,2,"Agression par médicaments et substances biologiques, domicile, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8503,2,"Agression par médicaments et substances biologiques, domicile, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8504,2,"Agression par médicaments et substances biologiques, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8508,2,"Agression par médicaments et substances biologiques, domicile, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8509,2,"Agression par médicaments et substances biologiques, domicile, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X851,2,"Agression par médicaments et substances biologiques, établissement collectif",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8510,2,"Agression par médicaments et substances biologiques, établissement collectif, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8511,2,"Agression par médicaments et substances biologiques, établissement collectif, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8512,2,"Agression par médicaments et substances biologiques, établissement collectif, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8513,2,"Agression par médicaments et substances biologiques, établissement collectif, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8514,2,"Agression par médicaments et substances biologiques, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8518,2,"Agression par médicaments et substances biologiques, établissement collectif, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8519,2,"Agression par médicaments et substances biologiques, établissement collectif, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X852,2,"Agression par médicaments et substances biologiques, école et lieu public",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8520,2,"Agression par médicaments et substances biologiques, école et lieu public, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8521,2,"Agression par médicaments et substances biologiques, école et lieu public, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8522,2,"Agression par médicaments et substances biologiques, école et lieu public, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8523,2,"Agression par médicaments et substances biologiques, école et lieu public, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8524,2,"Agression par médicaments et substances biologiques, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
