code,chapter,fichier,libelle,n_enfants,has_perimetre,has_exclusions,has_formulations,type_mco,statut_mco,nb_chars,format_version
D24,II,II/D24.md,Tumeur bénigne du sein,0,true,true,true,0,codable,1243,1
D25,II,II/D25.md,Léiomyome de l'utérus,4,true,false,true,3,pere_interdit,1063,1
D26,II,II/D26.md,Autres tumeurs bénignes de l'utérus,4,true,false,true,3,pere_interdit,782,1
D27,II,II/D27.md,Tumeur bénigne de l'ovaire,0,true,false,true,0,codable,1398,1
D28,II,II/D28.md,"Tumeur bénigne des organes génitaux de la femme, autres et non précisés",5,true,false,true,3,pere_interdit,1047,1
D29,II,II/D29.md,Tumeur bénigne des organes génitaux de l'homme,7,true,true,true,3,pere_interdit,1860,1
D30,II,II/D30.md,Tumeur bénigne des organes urinaires,7,true,true,true,3,pere_interdit,2069,1
D31,II,II/D31.md,Tumeur bénigne de l'œil et de ses annexes,8,true,true,true,3,pere_interdit,1958,1
D32,II,II/D32.md,Tumeur bénigne des méninges,3,true,false,true,3,pere_interdit,1319,1
D33,II,II/D33.md,Tumeur bénigne de l'encéphale et d'autres parties du système nerveux central,7,true,true,true,3,pere_interdit,2424,1
D34,II,II/D34.md,Tumeur bénigne de la thyroïde,0,true,false,true,0,codable,625,1
D35,II,II/D35.md,"Tumeur bénigne des glandes endocrines, autres et non précisées",10,true,true,true,3,pere_interdit,2792,1
D36,II,II/D36.md,Tumeur bénigne de sièges autres et non précisés,4,true,true,true,3,pere_interdit,1703,1
D37,II,II/D37.md,Tumeur de la cavité buccale et des organes digestifs à évolution imprévisible ou inconnue,9,true,true,true,3,pere_interdit,2786,1
D38,II,II/D38.md,Tumeur de l'oreille moyenne et des organes respiratoires et intrathoraciques à évolution imprévisible ou inconnue,7,true,true,true,3,pere_interdit,2492,1
D39,II,II/D39.md,Tumeur des organes génitaux de la femme à évolution imprévisible ou inconnue,5,true,true,true,3,pere_interdit,2163,1
D40,II,II/D40.md,Tumeur des organes génitaux de l'homme à évolution imprévisible ou inconnue,4,true,false,true,3,pere_interdit,1325,1
D41,II,II/D41.md,Tumeur des organes urinaires à évolution imprévisible ou inconnue,7,false,true,true,3,pere_interdit,1705,1
D42,II,II/D42.md,Tumeur des méninges à évolution imprévisible ou inconnue,3,false,false,true,3,pere_interdit,1117,1
D43,II,II/D43.md,Tumeur de l'encéphale et du système nerveux central à évolution imprévisible ou inconnue,7,true,true,true,3,pere_interdit,2575,1
D44,II,II/D44.md,Tumeur des glandes endocrines à évolution imprévisible ou inconnue,10,true,true,true,3,pere_interdit,2688,1
D45,II,II/D45.md,Polyglobulie essentielle,0,true,false,true,0,codable,1189,1
D46,II,II/D46.md,Syndromes myélodysplasiques,8,true,true,true,3,pere_interdit,2420,1
D47,II,II/D47.md,"Autres tumeurs des tissus lymphoïde, hématopoïétique et apparentés à évolution imprévisible ou inconnue",8,true,true,true,3,pere_interdit,3994,1
D48,II,II/D48.md,Tumeur de sièges autres et non précisés à évolution imprévisible ou inconnue,9,true,true,true,3,pere_interdit,4021,1
D50,III,III/D50.md,Anémie par carence en fer,4,true,true,true,3,pere_interdit,3182,1
D51,III,III/D51.md,Anémie par carence en vitamine B_12,6,true,true,true,3,pere_interdit,3369,1
D52,III,III/D52.md,Anémie par carence en acide folique,4,true,true,true,3,pere_interdit,2306,1
D53,III,III/D53.md,Autres anémies nutritionnelles,5,true,true,true,3,pere_interdit,3164,1
D55,III,III/D55.md,Anémie due à des anomalies enzymatiques,6,true,true,true,3,pere_interdit,2950,1
D56,III,III/D56.md,Thalassémie,7,true,true,true,3,pere_interdit,3247,1
D57,III,III/D57.md,Affections à hématies falciformes [drépanocytaires],5,true,true,true,3,pere_interdit,3888,1
D58,III,III/D58.md,Autres anémies hémolytiques héréditaires,5,true,true,true,3,pere_interdit,3635,1
D59,III,III/D59.md,Anémie hémolytique acquise,9,true,true,true,3,pere_interdit,4675,1
D60,III,III/D60.md,Aplasie médullaire acquise pure des globules rouges [érythroblastopénie],4,true,true,true,3,pere_interdit,1874,1
D61,III,III/D61.md,Autres aplasies médullaires,6,true,true,true,3,pere_interdit,3589,1
D62,III,III/D62.md,Anémie posthémorragique aigüe,0,false,true,true,0,codable,1603,1
D63,III,III/D63.md,Anémie au cours de maladies chroniques classées ailleurs,2,true,true,true,3,pere_interdit,1436,1
D64,III,III/D64.md,Autres anémies,7,true,true,true,3,pere_interdit,3788,1
D65,III,III/D65.md,Coagulation intravasculaire disséminée [syndrome de défibrination],0,true,true,true,0,codable,2798,1
D66,III,III/D66.md,Carence héréditaire en facteur VIII,0,true,true,true,0,codable,1754,1
D67,III,III/D67.md,Carence héréditaire en facteur IX,0,true,true,true,0,codable,1558,1
D68,III,III/D68.md,Autres anomalies de la coagulation,9,true,true,true,3,pere_interdit,6168,1
D69,III,III/D69.md,Purpura et autres affections hémorragiques,9,true,true,true,3,pere_interdit,5152,1
D70,III,III/D70.md,Agranulocytose,0,true,true,true,0,codable,2862,1
D71,III,III/D71.md,Anomalies fonctionnelles des granulocytes neutrophiles,0,true,true,true,0,codable,1676,1
D72,III,III/D72.md,Autres anomalies des leucocytes,4,true,true,true,3,pere_interdit,4393,1
D73,III,III/D73.md,Maladies de la rate,8,true,true,true,3,pere_interdit,3202,1
D74,III,III/D74.md,Méthémoglobinémie,3,true,true,true,3,pere_interdit,2184,1
D75,III,III/D75.md,Autres maladies du sang et des organes hématopoïétiques,4,true,true,true,3,pere_interdit,4181,1
D76,III,III/D76.md,Autres maladies précisées avec participation des tissus lymphoréticulaire et réticulohistiocytaire,3,true,true,true,3,pere_interdit,3528,1
D77,III,III/D77.md,Autres maladies du sang et des organes hématopoïétiques au cours de maladies classées ailleurs,0,true,true,false,0,codable,1278,1
D80,III,III/D80.md,Déficit immunitaire avec déficit prédominant de la production d'anticorps,10,true,true,true,3,pere_interdit,4654,1
D81,III,III/D81.md,Déficits immunitaires combinés,10,true,true,true,3,pere_interdit,3720,1
D82,III,III/D82.md,Déficit immunitaire associé à d'autres anomalies majeures,7,true,true,true,3,pere_interdit,3541,1
D83,III,III/D83.md,Déficit immunitaire commun variable,5,true,true,true,3,pere_interdit,2562,1
D84,III,III/D84.md,Autres déficits immunitaires,4,true,true,true,3,pere_interdit,3368,1
D86,III,III/D86.md,Sarcoïdose,6,true,true,true,3,pere_interdit,4462,1
D89,III,III/D89.md,"Autres anomalies du système immunitaire, non classées ailleurs",6,true,true,true,3,pere_interdit,4695,1
E00,IV,IV/E00.md,Syndrome d'insuffisance thyroïdienne congénitale,4,true,true,true,3,pere_interdit,2604,1
E01,IV,IV/E01.md,Affections thyroïdiennes et apparentées liées à une carence en iode,4,true,true,true,3,pere_interdit,1438,1
E02,IV,IV/E02.md,Hypothyroïdie par carence inapparente en iode,0,false,true,true,0,codable,734,1
E03,IV,IV/E03.md,Autres hypothyroïdies,8,true,true,true,3,pere_interdit,3504,1
E04,IV,IV/E04.md,Autres goitres non toxiques,5,true,true,true,3,pere_interdit,3079,1
E05,IV,IV/E05.md,Thyréotoxicose [hyperthyroïdie],8,true,true,true,3,pere_interdit,3270,1
E06,IV,IV/E06.md,Thyroïdite,7,true,true,true,3,pere_interdit,3670,1
E07,IV,IV/E07.md,Autres affections de la thyroïde,4,true,true,true,3,pere_interdit,2896,1
E10,IV,IV/E10.md,Diabète sucré de type 1,10,true,true,true,3,pere_interdit,5095,1
E11,IV,IV/E11.md,Diabète sucré de type 2,10,true,true,false,3,pere_interdit,2980,1
E12,IV,IV/E12.md,Diabète sucré de malnutrition,10,true,true,true,3,pere_interdit,3756,1
E13,IV,IV/E13.md,Autres diabètes sucrés précisés,10,true,true,true,3,pere_interdit,4717,1
E14,IV,IV/E14.md,"Diabète sucré, sans précision",10,true,true,true,3,pere_interdit,5223,1
E15,IV,IV/E15.md,Coma hypoglycémique non diabétique,0,true,true,true,0,codable,1285,1
E16,IV,IV/E16.md,Autres anomalies de la sécrétion pancréatique interne,7,true,true,true,3,pere_interdit,3917,1
E20,IV,IV/E20.md,Hypoparathyroïdie,4,true,true,true,3,pere_interdit,2061,1
E21,IV,IV/E21.md,Hyperparathyroïdie et autres maladies de la glande parathyroïde,6,true,true,true,3,pere_interdit,2782,1
E22,IV,IV/E22.md,Hypersécrétion de l'hypophyse,5,true,true,true,3,pere_interdit,3089,1
E23,IV,IV/E23.md,Hyposécrétion et autres anomalies de l'hypophyse,6,true,true,true,3,pere_interdit,4586,1
E24,IV,IV/E24.md,Syndrome de Cushing,7,true,true,true,3,pere_interdit,2580,1
E25,IV,IV/E25.md,Anomalies génitosurrénaliennes,3,true,true,true,3,pere_interdit,3642,1
E26,IV,IV/E26.md,Hyperaldostéronisme,4,true,true,true,3,pere_interdit,1684,1
E27,IV,IV/E27.md,Autres maladies de la glande surrénale,8,true,true,true,3,pere_interdit,4342,1
E28,IV,IV/E28.md,Dysfonction ovarienne,6,true,true,true,3,pere_interdit,2858,1
E29,IV,IV/E29.md,Dysfonction testiculaire,4,true,true,true,3,pere_interdit,2645,1
E30,IV,IV/E30.md,"Anomalies de la puberté, non classées ailleurs",4,true,true,true,3,pere_interdit,2158,1
E31,IV,IV/E31.md,Dysfonctionnement pluriglandulaire,4,true,true,true,3,pere_interdit,2165,1
E32,IV,IV/E32.md,Maladies du thymus,4,true,true,true,3,pere_interdit,1823,1
E34,IV,IV/E34.md,Autres troubles endocriniens,8,true,true,true,3,pere_interdit,4506,1
E35,IV,IV/E35.md,Anomalies endocriniennes au cours de maladies classées ailleurs,3,true,true,true,3,pere_interdit,1522,1
E40,IV,IV/E40.md,Kwashiorkor,0,true,true,true,0,codable,1110,1
E41,IV,IV/E41.md,Marasme nutritionnel,0,true,true,true,0,codable,1425,1
E42,IV,IV/E42.md,Kwashiorkor avec marasme,0,true,true,true,0,codable,1284,1
E43,IV,IV/E43.md,"Malnutrition protéinoénergétique grave, sans précision",0,true,true,true,0,codable,1569,1
E44,IV,IV/E44.md,Malnutrition protéinoénergétique légère ou modérée,2,false,true,true,3,pere_interdit,1300,1
E45,IV,IV/E45.md,Retard de développement après malnutrition protéinoénergétique,0,true,true,true,0,codable,1300,1
E46,IV,IV/E46.md,"Malnutrition protéinoénergétique, sans précision",0,true,true,true,0,codable,1883,1
E50,IV,IV/E50.md,Avitaminose A,10,true,true,true,3,pere_interdit,2006,1
E51,IV,IV/E51.md,Carence en thiamine,4,true,true,true,3,pere_interdit,2302,1
E52,IV,IV/E52.md,Carence en acide nicotinique [pellagre],0,true,true,true,0,codable,1532,1
E53,IV,IV/E53.md,Autres avitaminoses du groupe B,4,true,true,true,3,pere_interdit,3018,1
E54,IV,IV/E54.md,Carence en acide ascorbique,0,true,true,true,0,codable,1350,1
E55,IV,IV/E55.md,Carence en vitamine D,2,true,true,true,3,pere_interdit,1928,1
E56,IV,IV/E56.md,Autres avitaminoses,4,false,true,true,3,pere_interdit,2258,1
E58,IV,IV/E58.md,Carence alimentaire en calcium,0,false,true,true,0,codable,992,1
E59,IV,IV/E59.md,Carence alimentaire en sélénium,0,true,true,true,0,codable,1011,1
E60,IV,IV/E60.md,Carence alimentaire en zinc,0,false,true,true,0,codable,802,1
E61,IV,IV/E61.md,Carences en autres éléments nutritionnels,10,false,true,true,3,pere_interdit,2152,1
E63,IV,IV/E63.md,Autres carences nutritionnelles,4,true,true,true,3,pere_interdit,2447,1
E64,IV,IV/E64.md,Séquelles de malnutrition et autres carences nutritionnelles,6,false,true,true,3,pere_interdit,1595,1
E65,IV,IV/E65.md,Adiposité localisée,0,true,true,true,0,codable,915,1
E66,IV,IV/E66.md,Obésité et surpoids,5,true,true,false,3,pere_interdit,1275,1
E67,IV,IV/E67.md,Autres excès d'apport,5,false,true,true,3,pere_interdit,995,1
E68,IV,IV/E68.md,Séquelles d'excès d'apport,0,false,true,true,4,interdit_dp,692,1
E70,IV,IV/E70.md,Anomalies du métabolisme des acides aminés aromatiques,6,true,true,true,3,pere_interdit,3552,1
E71,IV,IV/E71.md,Anomalies du métabolisme des acides aminés à chaine ramifiée et du métabolisme des acides gras,4,true,true,true,3,pere_interdit,4278,1
E72,IV,IV/E72.md,Autres anomalies du métabolisme des acides aminés,8,true,true,true,3,pere_interdit,5558,1
E73,IV,IV/E73.md,Intolérance au lactose,4,false,true,true,3,pere_interdit,1328,1
E74,IV,IV/E74.md,Autres anomalies du métabolisme des hydrates de carbone,7,true,true,true,3,pere_interdit,5220,1
E75,IV,IV/E75.md,Anomalies du métabolisme des sphingolipides et autres anomalies du stockage des lipides,7,true,true,true,3,pere_interdit,4923,1
E76,IV,IV/E76.md,Anomalies du métabolisme des glucosaminoglycanes,6,true,true,true,3,pere_interdit,3837,1
E77,IV,IV/E77.md,Anomalies du métabolisme des glycoprotéines,4,true,true,true,3,pere_interdit,2925,1
E78,IV,IV/E78.md,Anomalies du métabolisme des lipoprotéines et autres lipidémies,9,true,true,true,3,pere_interdit,5905,1
E79,IV,IV/E79.md,Anomalies du métabolisme de la purine et de la pyrimidine,4,true,true,true,3,pere_interdit,2711,1
E80,IV,IV/E80.md,Anomalies du métabolisme de la porphyrine et de la bilirubine,8,true,true,true,3,pere_interdit,3743,1
E83,IV,IV/E83.md,Anomalies du métabolisme des minéraux,8,true,true,true,3,pere_interdit,4659,1
E84,IV,IV/E84.md,Fibrose kystique du pancréas,4,true,true,true,3,pere_interdit,2086,1
E85,IV,IV/E85.md,Amylose,7,true,true,true,3,pere_interdit,3746,1
E86,IV,IV/E86.md,Hypovolémie,0,true,true,true,0,codable,2326,1
E87,IV,IV/E87.md,Autres déséquilibres hydroélectrolytiques et acidobasiques,9,true,true,true,3,pere_interdit,3588,1
E88,IV,IV/E88.md,Autres anomalies métaboliques,6,true,true,true,3,pere_interdit,4388,1
E89,IV,IV/E89.md,"Anomalies endocriniennes et métaboliques après un acte à visée diagnostique et thérapeutique, non classées ailleurs",9,true,true,true,3,pere_interdit,4810,1
E90,IV,IV/E90.md,Anomalies nutritionnelles et métaboliques au cours de maladies classées ailleurs,0,false,true,false,0,codable,967,1
F00,V,V/F00.md,Démence de la maladie d'Alzheimer,4,true,true,false,3,pere_interdit,1869,1
F01,V,V/F01.md,Démence vasculaire,6,true,true,true,3,pere_interdit,1948,1
F02,V,V/F02.md,Démence au cours d'autres maladies classées ailleurs,6,true,true,true,3,pere_interdit,3365,1
F03,V,V/F03.md,"Démence, sans précision",0,true,true,true,0,codable,1840,1
F04,V,V/F04.md,"Syndrome amnésique organique, non induit par l'alcool et d'autres substances psychoactives",0,true,true,true,0,codable,1601,1
F05,V,V/F05.md,"Délirium, non induit par l'alcool et d'autres substances psychoactives",4,true,true,true,3,pere_interdit,2040,1
F06,V,V/F06.md,"Autres troubles mentaux dus à une lésion cérébrale et un dysfonctionnement cérébral, et à une affection somatique",10,true,true,true,3,pere_interdit,3455,1
F07,V,V/F07.md,"Troubles de la personnalité et du comportement dus à une affection, une lésion et un dysfonctionnement cérébraux",5,true,true,true,3,pere_interdit,3161,1
F09,V,V/F09.md,"Trouble mental organique ou symptomatique, sans précision",0,true,true,true,0,codable,939,1
F10,V,V/F10.md,Troubles mentaux et du comportement liés à l'utilisation d'alcool,10,true,true,true,3,pere_interdit,5861,1
F11,V,V/F11.md,Troubles mentaux et du comportement liés à l'utilisation d'opiacés,10,true,true,true,3,pere_interdit,4909,1
F12,V,V/F12.md,Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis,10,true,true,true,3,pere_interdit,4774,1
F13,V,V/F13.md,Troubles mentaux et du comportement liés à l'utilisation de sédatifs ou d'hypnotiques,10,true,true,true,3,pere_interdit,4960,1
F14,V,V/F14.md,Troubles mentaux et du comportement liés à l'utilisation de cocaïne,10,true,true,true,3,pere_interdit,4275,1
F15,V,V/F15.md,"Troubles mentaux et du comportement liés à l'utilisation d'autres stimulants, y compris la caféine",10,true,true,true,3,pere_interdit,4613,1
F16,V,V/F16.md,Troubles mentaux et du comportement liés à l'utilisation d'hallucinogènes,10,true,true,true,3,pere_interdit,4270,1
F17,V,V/F17.md,Troubles mentaux et du comportement liés à l'utilisation de tabac,10,true,true,true,3,pere_interdit,4724,1
F18,V,V/F18.md,Troubles mentaux et du comportement liés à l'utilisation de solvants volatils,10,true,true,true,3,pere_interdit,4636,1
F19,V,V/F19.md,Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psychoactives,10,true,true,true,3,pere_interdit,5876,1
F20,V,V/F20.md,Schizophrénie,9,true,true,true,3,pere_interdit,4432,1
F21,V,V/F21.md,Trouble schizotypique,0,true,true,true,0,codable,1210,1
F22,V,V/F22.md,Troubles délirants persistants,3,true,true,true,3,pere_interdit,2452,1
F23,V,V/F23.md,Troubles psychotiques aigus et transitoires,6,true,true,true,3,pere_interdit,3969,1
F24,V,V/F24.md,Trouble délirant induit,0,true,true,true,0,codable,819,1
F25,V,V/F25.md,Troubles schizoaffectifs,5,true,true,true,3,pere_interdit,1970,1
F28,V,V/F28.md,Autres troubles psychotiques non organiques,0,true,true,true,0,codable,1494,1
F29,V,V/F29.md,"Psychose non organique, sans précision",0,true,true,true,0,codable,1473,1
F30,V,V/F30.md,Épisode maniaque,5,true,true,true,3,pere_interdit,1917,1
F31,V,V/F31.md,Trouble affectif bipolaire,10,true,true,true,3,pere_interdit,2856,1
F32,V,V/F32.md,Épisodes dépressifs,6,true,true,true,3,pere_interdit,3648,1
F33,V,V/F33.md,Trouble dépressif récurrent,7,true,true,true,3,pere_interdit,3993,1
F34,V,V/F34.md,Troubles de l'humeur [affectifs] persistants,4,true,true,true,3,pere_interdit,1881,1
F38,V,V/F38.md,Autres troubles de l'humeur [affectifs],3,true,true,true,3,pere_interdit,915,1
F39,V,V/F39.md,"Trouble de l'humeur [affectif], sans précision",0,true,true,true,0,codable,884,1
F40,V,V/F40.md,Troubles anxieux phobiques,5,true,true,true,3,pere_interdit,2182,1
F41,V,V/F41.md,Autres troubles anxieux,6,true,true,true,3,pere_interdit,2499,1
F42,V,V/F42.md,Trouble obsessionnel-compulsif,5,true,true,true,3,pere_interdit,2195,1
F43,V,V/F43.md,"Réaction à un facteur de stress sévère, et troubles de l'adaptation",5,true,true,true,3,pere_interdit,2771,1
F44,V,V/F44.md,Troubles dissociatifs [de conversion],10,true,true,true,3,pere_interdit,4122,1
F45,V,V/F45.md,Troubles somatoformes,7,true,true,true,3,pere_interdit,6207,1
F48,V,V/F48.md,Autres troubles névrotiques,4,true,true,true,3,pere_interdit,2546,1
F50,V,V/F50.md,Troubles de l'alimentation,8,true,true,true,3,pere_interdit,2793,1
F51,V,V/F51.md,Troubles du sommeil non organiques,8,true,true,true,3,pere_interdit,1963,1
F52,V,V/F52.md,"Dysfonctionnement sexuel, non dû à un trouble ou à une maladie organique",10,true,true,true,3,pere_interdit,2697,1
F53,V,V/F53.md,"Troubles mentaux et du comportement associés à la puerpéralité, non classés ailleurs",4,true,true,true,3,pere_interdit,1501,1
F54,V,V/F54.md,Facteurs psychologiques et comportementaux associés à des maladies ou des troubles classés ailleurs,0,true,true,false,0,codable,1609,1
F55,V,V/F55.md,Abus de substances n'entraînant pas de dépendance,0,true,true,true,0,codable,1738,1
F59,V,V/F59.md,Syndromes comportementaux non précisés associés à des perturbations physiologiques et à des facteurs physiques,0,true,true,false,0,codable,742,1
